X,Y,Z
-0.046076,-0.160105,0.652
-0.0443075,-0.158631,0.646
-0.0428301,-0.15814,0.644
-0.0414898,-0.15814,0.644
-0.0401496,-0.15814,0.644
-0.0386888,-0.157649,0.642
-0.0372363,-0.157158,0.64
-0.0358483,-0.156912,0.639
-0.0345724,-0.157158,0.64
-0.0329808,-0.15593,0.635
-0.0315596,-0.155439,0.633
-0.0302422,-0.155439,0.633
-0.0288791,-0.155193,0.632
-0.0272586,-0.153474,0.625
-0.987491,-0.421696,1.732
-1.00661,-0.431435,1.772
-1.00292,-0.431435,1.772
-0.999234,-0.431435,1.772
-0.995546,-0.431435,1.772
-0.991858,-0.431435,1.772
-0.995978,-0.434844,1.786
-1.00004,-0.438252,1.8
-1.0046,-0.441905,1.815
-1.00854,-0.445313,1.829
-1.01297,-0.448965,1.844
-1.00913,-0.448965,1.844
-1.01347,-0.452617,1.859
-1.0096,-0.452617,1.859
-1.26211,-0.581415,2.388
-1.28399,-0.593832,2.439
-1.26528,-0.587502,2.413
-1.26026,-0.587502,2.413
-1.29685,-0.60698,2.493
-1.27768,-0.600406,2.466
-1.27254,-0.600406,2.466
-1.26741,-0.600406,2.466
-1.26228,-0.600406,2.466
-1.23013,-0.587502,2.413
-1.22511,-0.587502,2.413
-0.921117,-0.673691,2.767
-0.926606,-0.68197,2.801
-0.932283,-0.690491,2.836
-0.92638,-0.690491,2.836
-0.898083,-0.673691,2.767
-0.892325,-0.673691,2.767
-0.875672,-0.665413,2.733
-0.859798,-0.657622,2.701
-0.864297,-0.665413,2.733
-0.907535,-0.708021,2.908
-0.901483,-0.708021,2.908
-0.895431,-0.708021,2.908
-0.878369,-0.699256,2.872
-0.756591,-0.876748,3.601
-0.786541,-0.920574,3.781
-0.778673,-0.920574,3.781
-0.770804,-0.920574,3.781
-0.775849,-0.936156,3.845
-0.767847,-0.936156,3.845
-0.773085,-0.952469,3.912
-0.764944,-0.952469,3.912
-0.756802,-0.952469,3.912
-0.748661,-0.952469,3.912
-0.740519,-0.952469,3.912
-0.745108,-0.969025,3.98
-0.736826,-0.969025,3.98
-0.728543,-0.969025,3.98
-0.733108,-0.986312,4.051
-0.724678,-0.986312,4.051
-0.703694,-0.969025,3.98
-0.695411,-0.969025,3.98
-0.699385,-0.986312,4.051
-0.690955,-0.986312,4.051
-0.647816,-0.936156,3.845
-0.107607,-0.193805,0.796
-0.10595,-0.193805,0.796
-0.102459,-0.190396,0.782
-0.101219,-0.191127,0.785
-0.0998386,-0.191614,0.787
-0.0989494,-0.193075,0.793
-0.0972991,-0.193075,0.793
-0.0956487,-0.193075,0.793
-0.0936428,-0.192344,0.79
-0.0904848,-0.189179,0.777
-0.0888677,-0.189179,0.777
-0.0872507,-0.189179,0.777
-0.085303,-0.188449,0.774
-0.0831515,-0.187231,0.769
-0.046076,-0.158745,0.652
-0.0443075,-0.157284,0.646
-0.0429631,-0.157284,0.646
-0.0416187,-0.157284,0.646
-0.0401496,-0.156797,0.644
-0.0388093,-0.156797,0.644
-0.0373527,-0.15631,0.642
-0.0359044,-0.155823,0.64
-0.0346805,-0.15631,0.642
-0.0330847,-0.155093,0.637
-0.0316593,-0.154606,0.635
-0.0302422,-0.154119,0.633
-0.0289248,-0.154119,0.633
-0.0272586,-0.152171,0.625
-0.987491,-0.418084,1.732
-1.00661,-0.42774,1.772
-1.00292,-0.42774,1.772
-0.999234,-0.42774,1.772
-0.995546,-0.42774,1.772
-0.999695,-0.431119,1.786
-1.00378,-0.434498,1.8
-1.00837,-0.438119,1.815
-1.01234,-0.441499,1.829
-1.01681,-0.445119,1.844
-1.02121,-0.44874,1.859
-1.01734,-0.44874,1.859
-1.0222,-0.452602,1.875
-1.02644,-0.456223,1.89
-1.26211,-0.576434,2.388
-1.2703,-0.582469,2.413
-1.26528,-0.582469,2.413
-1.2472,-0.576434,2.388
-1.28281,-0.595263,2.466
-1.26369,-0.588745,2.439
-1.25861,-0.588745,2.439
-1.26741,-0.595263,2.466
-1.26228,-0.595263,2.466
-1.24338,-0.588745,2.439
-1.23831,-0.588745,2.439
-0.944087,-0.684576,2.836
-0.938185,-0.684576,2.836
-0.955951,-0.701956,2.908
-0.93814,-0.693266,2.872
-0.909118,-0.676128,2.801
-0.914576,-0.684576,2.836
-0.908674,-0.684576,2.836
-0.913587,-0.701956,2.908
-0.907535,-0.701956,2.908
-0.901483,-0.701956,2.908
-0.907132,-0.711129,2.946
-0.889379,-0.701956,2.908
-1.09343,-0.912688,3.781
-1.06776,-0.897722,3.719
-1.07769,-0.912688,3.781
-1.06982,-0.912688,3.781
-1.06195,-0.912688,3.781
-1.0368,-0.897722,3.719
-1.02906,-0.897722,3.719
-1.02132,-0.897722,3.719
-1.03048,-0.912688,3.781
-1.02261,-0.912688,3.781
-1.01474,-0.912688,3.781
-1.00687,-0.912688,3.781
-0.999,-0.912688,3.781
-1.00791,-0.928137,3.845
-0.999906,-0.928137,3.845
-0.975393,-0.912688,3.781
-0.967525,-0.912688,3.781
-0.94392,-0.897722,3.719
-0.93618,-0.897722,3.719
-0.755059,-0.842444,3.49
-0.725512,-0.81734,3.386
-0.697671,-0.793684,3.288
-0.756591,-0.869238,3.601
-0.786541,-0.912688,3.781
-0.778673,-0.912688,3.781
-0.770804,-0.912688,3.781
-0.762935,-0.912688,3.781
-0.767847,-0.928137,3.845
-0.759845,-0.928137,3.845
-0.751843,-0.928137,3.845
-0.743841,-0.928137,3.845
-0.748661,-0.94431,3.912
-0.740519,-0.94431,3.912
-0.732378,-0.94431,3.912
-0.724236,-0.94431,3.912
-0.716095,-0.94431,3.912
-0.72026,-0.960724,3.98
-0.711977,-0.960724,3.98
-0.703694,-0.960724,3.98
-0.695411,-0.960724,3.98
-0.687128,-0.960724,3.98
-0.678845,-0.960724,3.98
-0.637034,-0.912688,3.781
-0.563436,-0.81734,3.386
-0.107877,-0.192628,0.798
-0.106216,-0.192628,0.798
-0.103114,-0.189972,0.787
-0.101477,-0.189972,0.787
-0.100219,-0.190697,0.79
-0.0989494,-0.191421,0.793
-0.0976672,-0.192145,0.796
-0.0960106,-0.192145,0.796
-0.0936428,-0.190697,0.79
-0.0907177,-0.188041,0.779
-0.0888677,-0.187558,0.777
-0.0872507,-0.187558,0.777
-0.085303,-0.186834,0.774
-0.0831515,-0.185627,0.769
-0.079119,-0.183696,0.761
-0.0775352,-0.183696,0.761
-0.0754524,-0.182489,0.756
-0.0735859,-0.181765,0.753
-0.0461466,-0.157626,0.653
-0.0444447,-0.156419,0.648
-0.0430961,-0.156419,0.648
-0.0417475,-0.156419,0.648
-0.0402743,-0.155937,0.646
-0.0389298,-0.155937,0.646
-0.037469,-0.155454,0.644
-0.0360166,-0.154971,0.642
-0.0347885,-0.155454,0.644
-0.0331886,-0.154247,0.639
-0.0316593,-0.153281,0.635
-0.0302422,-0.152799,0.633
-0.0290162,-0.153281,0.635
-0.0273022,-0.151109,0.626
-0.987491,-0.414472,1.732
-1.00661,-0.424044,1.772
-1.00292,-0.424044,1.772
-0.999234,-0.424044,1.772
-0.995546,-0.424044,1.772
-0.991858,-0.424044,1.772
-1.00378,-0.430744,1.8
-1.00837,-0.434334,1.815
-1.01234,-0.437684,1.829
-1.01681,-0.441274,1.844
-1.02121,-0.444863,1.859
-1.0261,-0.448692,1.875
-1.26211,-0.571454,2.388
-1.2703,-0.577437,2.413
-1.26528,-0.577437,2.413
-1.2472,-0.571454,2.388
-1.28281,-0.59012,2.466
-1.26369,-0.583659,2.439
-1.25861,-0.583659,2.439
-1.26741,-0.59012,2.466
-1.26228,-0.59012,2.466
-1.24338,-0.583659,2.439
-1.25201,-0.59012,2.466
-0.956071,-0.687276,2.872
-0.962003,-0.695891,2.908
-0.955951,-0.695891,2.908
-0.949899,-0.695891,2.908
-0.932163,-0.687276,2.872
-0.926186,-0.687276,2.872
-0.931743,-0.695891,2.908
-0.914232,-0.687276,2.872
-0.931657,-0.704985,2.946
-0.925526,-0.704985,2.946
-0.931566,-0.714318,2.985
-0.913263,-0.704985,2.946
-0.919141,-0.714318,2.985
-0.912929,-0.714318,2.985
-1.0755,-0.889966,3.719
-1.06776,-0.889966,3.719
-1.07769,-0.904802,3.781
-1.05228,-0.889966,3.719
-1.04454,-0.889966,3.719
-1.0368,-0.889966,3.719
-1.02906,-0.889966,3.719
-1.00484,-0.875607,3.659
-1.01358,-0.889966,3.719
-1.00584,-0.889966,3.719
-1.03191,-0.920118,3.845
-1.00687,-0.904802,3.781
-0.999,-0.904802,3.781
-1.00791,-0.920118,3.845
-0.983262,-0.904802,3.781
-0.975393,-0.904802,3.781
-0.967525,-0.904802,3.781
-0.94392,-0.889966,3.719
-0.921076,-0.875607,3.659
-0.92844,-0.889966,3.719
-0.9207,-0.889966,3.719
-0.92818,-0.904802,3.781
-0.920312,-0.904802,3.781
-0.897481,-0.889966,3.719
-0.772204,-0.822482,3.437
-0.776849,-0.835165,3.49
-0.757898,-0.822482,3.437
-0.739606,-0.810278,3.386
-0.766958,-0.848327,3.545
-0.73644,-0.822482,3.437
-0.697671,-0.786826,3.288
-0.756591,-0.861728,3.601
-0.773644,-0.889966,3.719
-0.765904,-0.889966,3.719
-0.770804,-0.904802,3.781
-0.762935,-0.904802,3.781
-0.767847,-0.920118,3.845
-0.759845,-0.920118,3.845
-0.751843,-0.920118,3.845
-0.743841,-0.920118,3.845
-0.735839,-0.920118,3.845
-0.727837,-0.920118,3.845
-0.719835,-0.920118,3.845
-0.711833,-0.920118,3.845
-0.703831,-0.920118,3.845
-0.72026,-0.952424,3.98
-0.699812,-0.936151,3.912
-0.691671,-0.936151,3.912
-0.683529,-0.936151,3.912
-0.675388,-0.936151,3.912
-0.667246,-0.936151,3.912
-0.637034,-0.904802,3.781
-0.571923,-0.822482,3.437
-0.107877,-0.190963,0.798
-0.106616,-0.191681,0.801
-0.103901,-0.189767,0.793
-0.101863,-0.189049,0.79
-0.1006,-0.189767,0.793
-0.0989494,-0.189767,0.793
-0.0976672,-0.190485,0.796
-0.0962518,-0.190963,0.798
-0.0939984,-0.189767,0.793
-0.0907177,-0.186417,0.779
-0.0890965,-0.186417,0.779
-0.0874752,-0.186417,0.779
-0.085303,-0.18522,0.774
-0.0831515,-0.184024,0.769
-0.0793269,-0.182588,0.763
-0.0775352,-0.182109,0.761
-0.0754524,-0.180913,0.756
-0.0735859,-0.180195,0.753
-0.0461466,-0.156264,0.653
-0.0445819,-0.155547,0.65
-0.0430961,-0.155068,0.648
-0.0417475,-0.155068,0.648
-0.0403989,-0.155068,0.648
-0.0389298,-0.154589,0.646
-0.037469,-0.154111,0.644
-0.0360166,-0.153632,0.642
-0.0347885,-0.154111,0.644
-0.0331886,-0.152914,0.639
-0.031759,-0.152436,0.637
-0.0303378,-0.151957,0.635
-0.0290162,-0.151957,0.635
-0.0273894,-0.150282,0.628
-0.987491,-0.410859,1.732
-1.00661,-0.420348,1.772
-1.00292,-0.420348,1.772
-0.999234,-0.420348,1.772
-0.995546,-0.420348,1.772
-0.999695,-0.423669,1.786
-1.01215,-0.430548,1.815
-1.01615,-0.43387,1.829
-1.02065,-0.437428,1.844
-1.01681,-0.437428,1.844
-1.03,-0.444781,1.875
-1.03431,-0.44834,1.89
-1.27532,-0.572404,2.413
-1.28399,-0.578572,2.439
-1.27891,-0.578572,2.439
-1.2472,-0.566474,2.388
-1.28281,-0.584977,2.466
-1.26369,-0.578572,2.439
-1.25861,-0.578572,2.439
-1.26741,-0.584977,2.466
-1.26228,-0.584977,2.466
-1.24338,-0.578572,2.439
-1.25201,-0.584977,2.466
-0.986836,-0.698841,2.946
-0.980705,-0.698841,2.946
-0.974574,-0.698841,2.946
-0.968443,-0.698841,2.946
-0.962312,-0.698841,2.946
-0.943847,-0.689826,2.908
-0.937795,-0.689826,2.908
-0.943919,-0.698841,2.946
-0.925691,-0.689826,2.908
-0.94399,-0.708092,2.985
-0.950345,-0.717581,3.025
-0.944049,-0.717581,3.025
-0.937754,-0.717581,3.025
-0.931458,-0.717581,3.025
-0.937702,-0.727307,3.066
-1.0755,-0.882209,3.719
-1.06776,-0.882209,3.719
-1.07769,-0.896917,3.781
-1.05228,-0.882209,3.719
-1.04454,-0.882209,3.719
-1.0368,-0.882209,3.719
-1.01246,-0.867976,3.659
-1.00484,-0.867976,3.659
-0.997225,-0.867976,3.659
-1.00584,-0.882209,3.719
-1.01474,-0.896917,3.781
-1.00687,-0.896917,3.781
-0.999,-0.896917,3.781
-0.991131,-0.896917,3.781
-0.983262,-0.896917,3.781
-0.959399,-0.882209,3.719
-0.951659,-0.882209,3.719
-0.928691,-0.867976,3.659
-0.906476,-0.854218,3.601
-0.898982,-0.854218,3.601
-0.891487,-0.854218,3.601
-0.898231,-0.867976,3.659
-0.905221,-0.882209,3.719
-0.883001,-0.867976,3.659
-0.86151,-0.854218,3.601
-0.854016,-0.854218,3.601
-0.846522,-0.854218,3.601
-0.813165,-0.827887,3.49
-0.781886,-0.803216,3.386
-0.774839,-0.803216,3.386
-0.767793,-0.803216,3.386
-0.760746,-0.803216,3.386
-0.765051,-0.815314,3.437
-0.746652,-0.803216,3.386
-0.739606,-0.803216,3.386
-0.766958,-0.840934,3.545
-0.747796,-0.827887,3.49
-0.697671,-0.779969,3.288
-0.768777,-0.867976,3.659
-0.773644,-0.882209,3.719
-0.765904,-0.882209,3.719
-0.770804,-0.896917,3.781
-0.762935,-0.896917,3.781
-0.755066,-0.896917,3.781
-0.759845,-0.912099,3.845
-0.751843,-0.912099,3.845
-0.743841,-0.912099,3.845
-0.735839,-0.912099,3.845
-0.727837,-0.912099,3.845
-0.719835,-0.912099,3.845
-0.711833,-0.912099,3.845
-0.703831,-0.912099,3.845
-0.72026,-0.944123,3.98
-0.699812,-0.927992,3.912
-0.691671,-0.927992,3.912
-0.683529,-0.927992,3.912
-0.675388,-0.927992,3.912
-0.667246,-0.927992,3.912
-0.637034,-0.896917,3.781
-0.580742,-0.827887,3.49
-0.532563,-0.76882,3.241
-0.107877,-0.189299,0.798
-0.106616,-0.190011,0.801
-0.104556,-0.189299,0.798
-0.102637,-0.188825,0.796
-0.10098,-0.188825,0.796
-0.0993238,-0.188825,0.796
-0.0979126,-0.189299,0.798
-0.0962518,-0.189299,0.798
-0.094354,-0.188825,0.796
-0.091067,-0.185504,0.782
-0.0890965,-0.184792,0.779
-0.0878121,-0.185504,0.782
-0.0856336,-0.184317,0.777
-0.0833678,-0.182894,0.771
-0.081233,-0.181708,0.766
-0.0793269,-0.180996,0.763
-0.077739,-0.180996,0.763
-0.075652,-0.17981,0.758
-0.0738791,-0.179336,0.756
-0.0461466,-0.154903,0.653
-0.0445819,-0.154191,0.65
-0.0432291,-0.154191,0.65
-0.0418764,-0.154191,0.65
-0.0403989,-0.153716,0.648
-0.0389298,-0.153242,0.646
-0.0375854,-0.153242,0.646
-0.0361288,-0.152768,0.644
-0.0347885,-0.152768,0.644
-0.0332405,-0.151819,0.64
-0.031759,-0.151107,0.637
-0.0303378,-0.150633,0.635
-0.0291076,-0.151107,0.637
-0.0274766,-0.149447,0.63
-0.0260824,-0.148972,0.628
-0.0246966,-0.148498,0.626
-0.987491,-0.407247,1.732
-1.00661,-0.416652,1.772
-1.00292,-0.416652,1.772
-0.999234,-0.416652,1.772
-0.995546,-0.416652,1.772
-0.999695,-0.419944,1.786
-1.01215,-0.426763,1.815
-1.01615,-0.430055,1.829
-1.02065,-0.433582,1.844
-1.02508,-0.437109,1.859
-1.03,-0.440871,1.875
-1.04306,-0.44816,1.906
-1.28907,-0.573485,2.439
-1.2982,-0.579834,2.466
-1.27891,-0.573485,2.439
-1.26026,-0.567372,2.413
-1.29685,-0.586182,2.493
-1.27768,-0.579834,2.466
-1.27254,-0.579834,2.466
-1.28129,-0.586182,2.493
-1.2761,-0.586182,2.493
-1.25715,-0.579834,2.466
-1.26572,-0.586182,2.493
-1.06532,-0.720912,3.066
-1.05894,-0.720912,3.066
-1.05256,-0.720912,3.066
-1.06051,-0.730788,3.108
-1.06862,-0.740898,3.151
-1.06206,-0.740898,3.151
-1.02703,-0.720912,3.066
-1.02065,-0.720912,3.066
-1.01427,-0.720912,3.066
-1.00789,-0.720912,3.066
-0.988117,-0.711272,3.025
-0.968839,-0.701867,2.985
-0.962627,-0.701867,2.985
-0.969231,-0.711272,3.025
-0.950202,-0.701867,2.985
-0.969606,-0.720912,3.066
-0.97642,-0.730788,3.108
-0.956844,-0.720912,3.066
-0.950464,-0.720912,3.066
-0.931458,-0.711272,3.025
-0.937702,-0.720912,3.066
-1.0755,-0.874453,3.719
-1.06776,-0.874453,3.719
-1.06002,-0.874453,3.719
-1.05228,-0.874453,3.719
-1.04454,-0.874453,3.719
-1.02007,-0.860345,3.659
-1.01246,-0.860345,3.659
-0.988912,-0.846707,3.601
-0.997225,-0.860345,3.659
-1.00584,-0.874453,3.719
-0.998098,-0.874453,3.719
-1.00687,-0.889031,3.781
-0.982619,-0.874453,3.719
-0.991131,-0.889031,3.781
-0.967139,-0.874453,3.719
-0.943921,-0.860345,3.659
-0.936306,-0.860345,3.659
-0.91397,-0.846707,3.601
-0.892379,-0.83354,3.545
-0.885001,-0.83354,3.545
-0.877624,-0.83354,3.545
-0.898231,-0.860345,3.659
-0.890616,-0.860345,3.659
-0.883001,-0.860345,3.659
-0.848113,-0.83354,3.545
-0.840735,-0.83354,3.545
-0.833358,-0.83354,3.545
-0.813165,-0.820608,3.49
-0.781886,-0.796154,3.386
-0.763398,-0.784398,3.336
-0.756455,-0.784398,3.336
-0.760746,-0.796154,3.386
-0.765051,-0.808146,3.437
-0.746652,-0.796154,3.386
-0.739606,-0.796154,3.386
-0.766958,-0.83354,3.545
-0.73644,-0.808146,3.437
-0.707856,-0.784398,3.336
-0.768777,-0.860345,3.659
-0.773644,-0.874453,3.719
-0.765904,-0.874453,3.719
-0.770804,-0.889031,3.781
-0.762935,-0.889031,3.781
-0.755066,-0.889031,3.781
-0.759845,-0.904079,3.845
-0.751843,-0.904079,3.845
-0.73146,-0.889031,3.781
-0.735839,-0.904079,3.845
-0.727837,-0.904079,3.845
-0.719835,-0.904079,3.845
-0.711833,-0.904079,3.845
-0.703831,-0.904079,3.845
-0.707954,-0.919833,3.912
-0.687827,-0.904079,3.845
-0.679825,-0.904079,3.845
-0.671823,-0.904079,3.845
-0.663821,-0.904079,3.845
-0.655818,-0.904079,3.845
-0.626588,-0.874453,3.719
-0.580742,-0.820608,3.49
-0.540286,-0.773111,3.288
-0.102895,-0.187635,0.798
-0.101234,-0.187635,0.798
-0.0995733,-0.187635,0.798
-0.0979126,-0.187635,0.798
-0.0966137,-0.18834,0.801
-0.0945911,-0.187635,0.798
-0.0914164,-0.184578,0.785
-0.0894396,-0.183873,0.782
-0.088149,-0.184578,0.785
-0.085854,-0.183167,0.779
-0.0833678,-0.181286,0.771
-0.0815511,-0.180816,0.769
-0.0796388,-0.18011,0.766
-0.0780446,-0.18011,0.766
-0.075652,-0.178229,0.758
-0.0740745,-0.178229,0.758
-0.046288,-0.154011,0.655
-0.0447191,-0.153306,0.652
-0.0432291,-0.152835,0.65
-0.0418764,-0.152835,0.65
-0.0403989,-0.152365,0.648
-0.0390504,-0.152365,0.648
-0.0375854,-0.151895,0.646
-0.0361288,-0.151424,0.644
-0.0347885,-0.151424,0.644
-0.0332405,-0.150484,0.64
-0.031759,-0.149779,0.637
-0.0303378,-0.149308,0.635
-0.0290162,-0.149308,0.635
-0.0275639,-0.148603,0.632
-0.0260824,-0.147662,0.628
-0.0246966,-0.147192,0.626
-0.994903,-0.406665,1.745
-1.00661,-0.412957,1.772
-1.00292,-0.412957,1.772
-0.999234,-0.412957,1.772
-1.00341,-0.416219,1.786
-1.00753,-0.419482,1.8
-1.01996,-0.42624,1.829
-1.02448,-0.429736,1.844
-1.02065,-0.429736,1.844
-1.02508,-0.433232,1.859
-1.03,-0.43696,1.875
-1.28907,-0.568398,2.439
-1.2982,-0.57469,2.466
-1.27891,-0.568398,2.439
-1.27384,-0.568398,2.439
-1.29685,-0.580983,2.493
-1.27768,-0.57469,2.466
-1.27254,-0.57469,2.466
-1.28129,-0.580983,2.493
-1.2761,-0.580983,2.493
-1.25715,-0.57469,2.466
-1.26572,-0.580983,2.493
-1.26053,-0.580983,2.493
-1.09485,-0.734327,3.151
-1.08829,-0.734327,3.151
-1.08174,-0.734327,3.151
-1.07518,-0.734327,3.151
-1.08354,-0.744581,3.195
-1.07689,-0.744581,3.195
-1.05551,-0.734327,3.151
-1.04895,-0.734327,3.151
-1.04239,-0.734327,3.151
-1.0217,-0.724306,3.108
-1.00151,-0.714518,3.066
-0.981822,-0.704963,3.025
-0.988748,-0.714518,3.066
-0.982368,-0.714518,3.066
-0.975987,-0.714518,3.066
-0.982888,-0.724306,3.108
-0.97642,-0.724306,3.108
-0.969952,-0.724306,3.108
-0.950464,-0.714518,3.066
-0.931458,-0.704963,3.025
-0.937702,-0.714518,3.066
-1.04137,-0.839197,3.601
-1.03388,-0.839197,3.601
-1.04291,-0.852714,3.659
-1.0353,-0.852714,3.659
-1.02769,-0.852714,3.659
-1.02007,-0.852714,3.659
-1.01246,-0.852714,3.659
-0.988912,-0.839197,3.601
-0.981418,-0.839197,3.601
-0.98961,-0.852714,3.659
-0.981996,-0.852714,3.659
-0.990358,-0.866697,3.719
-0.966766,-0.852714,3.659
-0.974879,-0.866697,3.719
-0.951536,-0.852714,3.659
-0.943921,-0.852714,3.659
-0.921464,-0.839197,3.601
-0.899757,-0.826147,3.545
-0.878534,-0.813329,3.49
-0.871271,-0.813329,3.49
-0.864007,-0.813329,3.49
-0.883993,-0.839197,3.601
-0.876499,-0.839197,3.601
-0.869005,-0.839197,3.601
-0.848113,-0.826147,3.545
-0.840735,-0.826147,3.545
-0.833358,-0.826147,3.545
-0.813165,-0.813329,3.49
-0.781886,-0.789092,3.386
-0.763398,-0.77744,3.336
-0.756455,-0.77744,3.336
-0.760746,-0.789092,3.386
-0.753699,-0.789092,3.386
-0.746652,-0.789092,3.386
-0.750746,-0.800978,3.437
-0.755059,-0.813329,3.49
-0.725512,-0.789092,3.386
-0.718465,-0.789092,3.386
-0.768777,-0.852714,3.659
-0.773644,-0.866697,3.719
-0.765904,-0.866697,3.719
-0.770804,-0.881145,3.781
-0.762935,-0.881145,3.781
-0.755066,-0.881145,3.781
-0.747197,-0.881145,3.781
-0.739328,-0.881145,3.781
-0.73146,-0.881145,3.781
-0.723591,-0.881145,3.781
-0.727837,-0.89606,3.845
-0.719835,-0.89606,3.845
-0.711833,-0.89606,3.845
-0.703831,-0.89606,3.845
-0.707954,-0.911674,3.912
-0.687827,-0.89606,3.845
-0.679825,-0.89606,3.845
-0.671823,-0.89606,3.845
-0.652771,-0.881145,3.781
-0.644902,-0.881145,3.781
-0.626588,-0.866697,3.719
-0.589894,-0.826147,3.545
-0.548173,-0.77744,3.336
-0.518355,-0.744581,3.195
-0.101615,-0.18667,0.801
-0.0999477,-0.18667,0.801
-0.0982807,-0.18667,0.801
-0.0966137,-0.18667,0.801
-0.0945911,-0.18597,0.798
-0.0916493,-0.183407,0.787
-0.0897827,-0.182941,0.785
-0.0883736,-0.183407,0.787
-0.085854,-0.181543,0.779
-0.0836922,-0.180377,0.774
-0.0815511,-0.179212,0.769
-0.0796388,-0.178513,0.766
-0.0780446,-0.178513,0.766
-0.075652,-0.176649,0.758
-0.0743677,-0.177348,0.761
-0.046288,-0.152645,0.655
-0.0447191,-0.151946,0.652
-0.0432291,-0.15148,0.65
-0.0418764,-0.15148,0.65
-0.0403989,-0.151014,0.648
-0.0389298,-0.150547,0.646
-0.037469,-0.150081,0.644
-0.0360166,-0.149615,0.642
-0.0347885,-0.150081,0.644
-0.0332405,-0.149149,0.64
-0.031759,-0.14845,0.637
-0.0302422,-0.147518,0.633
-0.0290162,-0.147984,0.635
-0.0275639,-0.147285,0.632
-0.0260824,-0.146353,0.628
-0.0246966,-0.145887,0.626
-0.994903,-0.403025,1.745
-1.00661,-0.409261,1.772
-1.00292,-0.409261,1.772
-1.00713,-0.412495,1.786
-1.00341,-0.412495,1.786
-1.00753,-0.415728,1.8
-1.01996,-0.422426,1.829
-1.02448,-0.42589,1.844
-1.02065,-0.42589,1.844
-1.02508,-0.429355,1.859
-1.03,-0.43305,1.875
-1.28907,-0.563311,2.439
-1.2982,-0.569547,2.466
-1.29307,-0.569547,2.466
-1.28794,-0.569547,2.466
-1.31142,-0.58225,2.521
-1.27768,-0.569547,2.466
-1.27254,-0.569547,2.466
-1.28129,-0.575783,2.493
-1.2761,-0.575783,2.493
-1.25715,-0.569547,2.466
-1.26572,-0.575783,2.493
-1.26053,-0.575783,2.493
-1.11014,-0.737917,3.195
-1.08829,-0.727755,3.151
-1.09684,-0.737917,3.195
-1.09019,-0.737917,3.195
-1.09914,-0.748541,3.241
-1.0924,-0.748541,3.241
-1.07025,-0.737917,3.195
-1.0636,-0.737917,3.195
-1.04239,-0.727755,3.151
-1.0217,-0.717824,3.108
-1.01523,-0.717824,3.108
-1.00876,-0.717824,3.108
-1.00229,-0.717824,3.108
-0.995825,-0.717824,3.108
-1.00304,-0.727755,3.151
-1.04137,-0.831687,3.601
-1.0178,-0.818753,3.545
-1.02638,-0.831687,3.601
-1.01889,-0.831687,3.601
-1.01139,-0.831687,3.601
-1.0039,-0.831687,3.601
-1.01246,-0.845083,3.659
-1.00484,-0.845083,3.659
-0.997225,-0.845083,3.659
-0.98961,-0.845083,3.659
-0.998098,-0.85894,3.719
-0.990358,-0.85894,3.719
-0.982619,-0.85894,3.719
-0.974879,-0.85894,3.719
-0.967139,-0.85894,3.719
-0.943921,-0.845083,3.659
-0.936306,-0.845083,3.659
-0.91397,-0.831687,3.601
-0.878534,-0.80605,3.49
-0.885001,-0.818753,3.545
-0.877624,-0.818753,3.545
-0.883993,-0.831687,3.601
-0.876499,-0.831687,3.601
-0.869005,-0.831687,3.601
-0.86151,-0.831687,3.601
-0.854016,-0.831687,3.601
-0.833358,-0.818753,3.545
-0.82598,-0.818753,3.545
-0.793663,-0.79381,3.437
-0.774839,-0.782031,3.386
-0.767793,-0.782031,3.386
-0.772204,-0.79381,3.437
-0.776849,-0.80605,3.49
-0.781714,-0.818753,3.545
-0.762322,-0.80605,3.49
-0.766958,-0.818753,3.545
-0.73644,-0.79381,3.437
-0.718465,-0.782031,3.386
-0.768777,-0.845083,3.659
-0.773644,-0.85894,3.719
-0.765904,-0.85894,3.719
-0.770804,-0.87326,3.781
-0.762935,-0.87326,3.781
-0.755066,-0.87326,3.781
-0.747197,-0.87326,3.781
-0.739328,-0.87326,3.781
-0.73146,-0.87326,3.781
-0.723591,-0.87326,3.781
-0.715722,-0.87326,3.781
-0.719835,-0.888041,3.845
-0.699984,-0.87326,3.781
-0.703831,-0.888041,3.845
-0.707954,-0.903516,3.912
-0.687827,-0.888041,3.845
-0.679825,-0.888041,3.845
-0.671823,-0.888041,3.845
-0.652771,-0.87326,3.781
-0.644902,-0.87326,3.781
-0.637034,-0.87326,3.781
-0.599212,-0.831687,3.601
-0.556389,-0.782031,3.386
-0.525818,-0.748541,3.241
-0.497772,-0.717824,3.108
-0.101615,-0.184999,0.801
-0.0999477,-0.184999,0.801
-0.0982807,-0.184999,0.801
-0.0966137,-0.184999,0.801
-0.0949467,-0.184999,0.801
-0.0919987,-0.182458,0.79
-0.0897827,-0.181304,0.785
-0.0883736,-0.181766,0.787
-0.0861847,-0.180611,0.782
-0.0836922,-0.178763,0.774
-0.0817632,-0.17807,0.771
-0.0799507,-0.177608,0.769
-0.0783503,-0.177608,0.769
-0.0759514,-0.175761,0.761
-0.0743677,-0.175761,0.761
-0.046288,-0.151279,0.655
-0.0447191,-0.150586,0.652
-0.0433621,-0.150586,0.652
-0.0420052,-0.150586,0.652
